20                                      Ekin                  Epot 0                  Epot 1                  Etot 0                  Etot 1                   Pop 0                   Pop 1
1560                      0.2182584281037721   -302.7135478576932428   -302.4845136690354366   -302.7135478576932428   -302.4845136690354366      0.9999988423811734      0.0000011576188368
1561                      0.2191978132172949   -302.7135825893075207   -302.4847661707756856   -302.7135825893075207   -302.4847661707756856      0.9999991085923735      0.0000008914076237
1562                      0.2196960364582936   -302.7136147460723805   -302.4848607144284642   -302.7136147460723805   -302.4848607144284642      0.9999992393741207      0.0000007606258852
1563                      0.2192778736650513   -302.7136135738713278   -302.4847841412004072   -302.7136135738713278   -302.4847841412004072      0.9999991092556249      0.0000008907443669
1564                      0.2179260952805303   -302.7135800804597920   -302.4845851829531398   -302.7135800804597920   -302.4845851829531398      0.9999987359260094      0.0000012640739943
1565                      0.2160467032470252   -302.7135470764532101   -302.4843313759842545   -302.7135470764532101   -302.4843313759842545      0.9999984437932244      0.0000015562067859
1566                      0.2141772631282822   -302.7135108900645264   -302.4841051797925502   -302.7135108900645264   -302.4841051797925502      0.9999983869566483      0.0000016130433482
1567                      0.2129076933308136   -302.7134783009988723   -302.4839292907417985   -302.7134783009988723   -302.4839292907417985      0.9999987444250490      0.0000012555749584
1568                      0.2127243262231913   -302.7134760262062514   -302.4839007932279173   -302.7134760262062514   -302.4839007932279173      0.9999990063051423      0.0000009936948540
1569                      0.2136689149964952   -302.7135107709876820   -302.4840912237510793   -302.7135107709876820   -302.4840912237510793      0.9999990017908044      0.0000009982092034
1570                      0.2152187656231831   -302.7135641665034314   -302.4843982117181440   -302.7135641665034314   -302.4843982117181440      0.9999989712625970      0.0000010287374110
1571                      0.2166114048186130   -302.7135951868133930   -302.4846579466290564   -302.7135951868133930   -302.4846579466290564      0.9999989330833242      0.0000010669166753
1572                      0.2173724559923592   -302.7135913856052980   -302.4847846812043599   -302.7135913856052980   -302.4847846812043599      0.9999988711350909      0.0000011288649009
1573                      0.2175238299389717   -302.7135701088245696   -302.4846818608672265   -302.7135701088245696   -302.4846818608672265      0.9999987233989022      0.0000012766010696
1574                      0.2173624513439961   -302.7135561877869918   -302.4843151730137265   -302.7135561877869918   -302.4843151730137265      0.9999985337003423      0.0000014662996474
1575                      0.2171313232849469   -302.7135537305448452   -302.4836933221056370   -302.7135537305448452   -302.4836933221056370      0.9999985107207995      0.0000014892791826
1576                      0.2169094167866377   -302.7135536218071366   -302.4828341087380181   -302.7135536218071366   -302.4828341087380181      0.9999986023724781      0.0000013976275207
1577                      0.2167385777210201   -302.7135443470468772   -302.4819463628114136   -302.7135443470468772   -302.4819463628114136      0.9999986990378037      0.0000013009621936
1578                      0.2167940621564694   -302.7135243999209138   -302.4813125884579108   -302.7135243999209138   -302.4813125884579108      0.9999987815006917      0.0000012184992871
1579                      0.2173526682768951   -302.7135172128731142   -302.4809752066449846   -302.7135172128731142   -302.4809752066449846      0.9999987958313293      0.0000012041686638
1580                      0.2185228807588197   -302.7135321530498686   -302.4808233629000256   -302.7135321530498686   -302.4808233629000256      0.9999987211459789      0.0000012788540062
1581                      0.2201416324813842   -302.7135476885096637   -302.4807547079443566   -302.7135476885096637   -302.4807547079443566      0.9999987137134292      0.0000012862865607
1582                      0.2219488550546577   -302.7135651752199692   -302.4806819216813096   -302.7135651752199692   -302.4806819216813096      0.9999987036765532      0.0000012963234580
1583                      0.2236236846802188   -302.7135923335821985   -302.4805320579434351   -302.7135923335821985   -302.4805320579434351      0.9999986159731422      0.0000013840268382
1584                      0.2247009609281116   -302.7136278831067102   -302.4803382764931712   -302.7136278831067102   -302.4803382764931712      0.9999985791304120      0.0000014208696127
1585                      0.2246582707221201   -302.7136479208108426   -302.4801577941444179   -302.7136479208108426   -302.4801577941444179      0.9999985064737958      0.0000014935261900
1586                      0.2232374191341978   -302.7136312584630673   -302.4800745381621709   -302.7136312584630673   -302.4800745381621709      0.9999985955410309      0.0000014044589729
1587                      0.2208136461776784   -302.7135558995879592   -302.4800262926968344   -302.7135558995879592   -302.4800262926968344      0.9999988078810266      0.0000011921189873
1588                      0.2183733578799129   -302.7134955623475889   -302.4800331655914079   -302.7134955623475889   -302.4800331655914079      0.9999989322847535      0.0000010677152438
1589                      0.2167764322721802   -302.7134848663840785   -302.4801873896332154   -302.7134848663840785   -302.4801873896332154      0.9999987757030014      0.0000012242970082
1590                      0.2161527942766047   -302.7135313369736309   -302.4803571821800574   -302.7135313369736309   -302.4803571821800574      0.9999986078896493      0.0000013921103661
1591                      0.2159714795151702   -302.7135615377533213   -302.4802612844786154   -302.7135615377533213   -302.4802612844786154      0.9999988772234261      0.0000011227765737
1592                      0.2156735454868821   -302.7135755839341869   -302.4798479794783930   -302.7135755839341869   -302.4798479794783930      0.9999990857190346      0.0000009142809622
1593                      0.2150251178891232   -302.7135681295837912   -302.4793073496795728   -302.7135681295837912   -302.4793073496795728      0.9999989481719218      0.0000010518280815
1594                      0.2140758691199162   -302.7135558443006857   -302.4787768375357473   -302.7135558443006857   -302.4787768375357473      0.9999987672543029      0.0000012327456872
1595                      0.2129912516699100   -302.7135493625602294   -302.4783305683707226   -302.7135493625602294   -302.4783305683707226      0.9999987401688890      0.0000012598311017
1596                      0.2119171929377688   -302.7135381550789361   -302.4780757838775003   -302.7135381550789361   -302.4780757838775003      0.9999987241548337      0.0000012758451546
1597                      0.2110820508808155   -302.7135134735913766   -302.4779349196574572   -302.7135134735913766   -302.4779349196574572      0.9999987101804167      0.0000012898195935
1598                      0.2108477566046291   -302.7134955837694861   -302.4777736052126329   -302.7134955837694861   -302.4777736052126329      0.9999987770885416      0.0000012229114553
1599                      0.2115268195594594   -302.7134876673355848   -302.4777384093663954   -302.7134876673355848   -302.4777384093663954      0.9999987000393217      0.0000012999606641
1600                      0.2131564924203893   -302.7135219052491948   -302.4778965895312695   -302.7135219052491948   -302.4778965895312695      0.9999984049191020      0.0000015950809007
1601                      0.2152280743886748   -302.7135874680057555   -302.4780829591533120   -302.7135874680057555   -302.4780829591533120      0.9999981064781654      0.0000018935218263
1602                      0.2168847627568090   -302.7136226507253696   -302.4782411442053558   -302.7136226507253696   -302.4782411442053558      0.9999981331451314      0.0000018668548901
1603                      0.2176213318599887   -302.7136093502614358   -302.4784696652097864   -302.7136093502614358   -302.4784696652097864      0.9999984823966057      0.0000015176034140
1604                      0.2176304980761578   -302.7135662065500128   -302.4786197331708877   -302.7135662065500128   -302.4786197331708877      0.9999987788803127      0.0000012211197022
1605                      0.2174651815863925   -302.7135486008842236   -302.4785075993302712   -302.7135486008842236   -302.4785075993302712      0.9999988935210988      0.0000011064788989
1606                      0.2174568570405334   -302.7135483517446914   -302.4781653862074791   -302.7135483517446914   -302.4781653862074791      0.9999989157091214      0.0000010842908762
1607                      0.2176137556150593   -302.7135640421874996   -302.4777507820261917   -302.7135640421874996   -302.4777507820261917      0.9999989991963224      0.0000010008036758
1608                      0.2177377827428595   -302.7135827212358663   -302.4772689446253366   -302.7135827212358663   -302.4772689446253366      0.9999991436704715      0.0000008563295350
1609                      0.2175666371015336   -302.7135907837296713   -302.4769140210117371   -302.7135907837296713   -302.4769140210117371      0.9999993013609773      0.0000006986390281
1610                      0.2170338829555645   -302.7135690231524450   -302.4768949110463723   -302.7135690231524450   -302.4768949110463723      0.9999993839271959      0.0000006160728055
1611                      0.2164445462281045   -302.7135342061649226   -302.4772660525293304   -302.7135342061649226   -302.4772660525293304      0.9999994039231617      0.0000005960768339
1612                      0.2162765592773157   -302.7135179568992385   -302.4778689947855241   -302.7135179568992385   -302.4778689947855241      0.9999993127395728      0.0000006872604310
1613                      0.2167151329536345   -302.7135413508453894   -302.4785254486915278   -302.7135413508453894   -302.4785254486915278      0.9999986492716525      0.0000013507283458
1614                      0.2174425972575267   -302.7135704828735925   -302.4789894211781416   -302.7135704828735925   -302.4789894211781416      0.9999986740677969      0.0000013259321894
1615                      0.2179885299235390   -302.7135843113331362   -302.4791993253822966   -302.7135843113331362   -302.4791993253822966      0.9999989562591887      0.0000010437408010
1616                      0.2180848704514323   -302.7135830653194830   -302.4792450707456055   -302.7135830653194830   -302.4792450707456055      0.9999989459721255      0.0000010540278769
1617                      0.2177077180438173   -302.7135731746596434   -302.4791931072018656   -302.7135731746596434   -302.4791931072018656      0.9999988781011491      0.0000011218988483
1618                      0.2170253364823080   -302.7135565047558998   -302.4790534002339655   -302.7135565047558998   -302.4790534002339655      0.9999989058547770      0.0000010941452253
1619                      0.2163346330573256   -302.7135334764495838   -302.4788504831719251   -302.7135334764495838   -302.4788504831719251      0.9999989477294911      0.0000010522705054
1620                      0.2160101394021065   -302.7135080403555207   -302.4786951102561261   -302.7135080403555207   -302.4786951102561261      0.9999988604639134      0.0000011395360843
1621                      0.2164355841935646   -302.7134898006515300   -302.4785898696187587   -302.7134898006515300   -302.4785898696187587      0.9999988578068658      0.0000011421931387
1622                      0.2178353930608643   -302.7134992276957064   -302.4783996777406401   -302.7134992276957064   -302.4783996777406401      0.9999989053826335      0.0000010946173791
1623                      0.2200020931623634   -302.7135497163291120   -302.4780355544586996   -302.7135497163291120   -302.4780355544586996      0.9999989414649276      0.0000010585350967
1624                      0.2222014299926400   -302.7136111704468817   -302.4776334964599869   -302.7136111704468817   -302.4776334964599869      0.9999991231805504      0.0000008768194479
1625                      0.2235683190837695   -302.7136383824515065   -302.4772758623628306   -302.7136383824515065   -302.4772758623628306      0.9999991660377772      0.0000008339622191
1626                      0.2236817349751012   -302.7136281468897323   -302.4770523404003484   -302.7136281468897323   -302.4770523404003484      0.9999991104061843      0.0000008895938205
1627                      0.2227440245740710   -302.7135840752425793   -302.4770273495665265   -302.7135840752425793   -302.4770273495665265      0.9999991242288057      0.0000008757711855
1628                      0.2214346833026178   -302.7135328360299127   -302.4772170793604573   -302.7135328360299127   -302.4772170793604573      0.9999991175973887      0.0000008824026068
1629                      0.2205056017654387   -302.7135151655291452   -302.4776952175321867   -302.7135151655291452   -302.4776952175321867      0.9999990445653075      0.0000009554346910
1630                      0.2202753825037131   -302.7135302079836379   -302.4783848378188509   -302.7135302079836379   -302.4783848378188509      0.9999989029281680      0.0000010970718397
1631                      0.2205697800393032   -302.7135561707966644   -302.4791690236509680   -302.7135561707966644   -302.4791690236509680      0.9999987748282803      0.0000012251717170
1632                      0.2209654498484982   -302.7135874445339709   -302.4799434413729387   -302.7135874445339709   -302.4799434413729387      0.9999987207075749      0.0000012792924290
1633                      0.2210033634182021   -302.7135986878088261   -302.4805436524903826   -302.7135986878088261   -302.4805436524903826      0.9999986586647092      0.0000013413353005
1634                      0.2205147511611865   -302.7135725619993991   -302.4809437313685976   -302.7135725619993991   -302.4809437313685976      0.9999985647844495      0.0000014352155490
1635                      0.2197784854897877   -302.7135387121928147   -302.4813199744442613   -302.7135387121928147   -302.4813199744442613      0.9999985546026358      0.0000014453973466
1636                      0.2191876854289173   -302.7135345062745841   -302.4817918725320851   -302.7135345062745841   -302.4817918725320851      0.9999986362818941      0.0000013637181085
1637                      0.2187829586530400   -302.7135648707200062   -302.4824819875792059   -302.7135648707200062   -302.4824819875792059      0.9999986692271556      0.0000013307728516
1638                      0.2182090512405036   -302.7135860449643019   -302.4834294539843427   -302.7135860449643019   -302.4834294539843427      0.9999986342227942      0.0000013657772029
1639                      0.2171890194800643   -302.7135720597926820   -302.4843514251756460   -302.7135720597926820   -302.4843514251756460      0.9999984586634698      0.0000015413365420
1640                      0.2159178380891270   -302.7135333895965346   -302.4849306820220818   -302.7135333895965346   -302.4849306820220818      0.9999984408902779      0.0000015591097364
1641                      0.2149410438674366   -302.7135003582891386   -302.4852258800932532   -302.7135003582891386   -302.4852258800932532      0.9999988987815847      0.0000011012183997
1642                      0.2147458021696695   -302.7134910707337667   -302.4853612631165447   -302.7134910707337667   -302.4853612631165447      0.9999990223500814      0.0000009776499313
1643                      0.2154522875594011   -302.7135128951460388   -302.4853251540529300   -302.7135128951460388   -302.4853251540529300      0.9999991009196988      0.0000008990803032
1644                      0.2167338356666677   -302.7135523217714308   -302.4850588487259984   -302.7135523217714308   -302.4850588487259984      0.9999991477863894      0.0000008522136165
1645                      0.2180327607121015   -302.7135816789909200   -302.4846554728127330   -302.7135816789909200   -302.4846554728127330      0.9999990202655827      0.0000009797344184
1646                      0.2189038037932400   -302.7135921528146696   -302.4842340344061995   -302.7135921528146696   -302.4842340344061995      0.9999989760260548      0.0000010239739344
1647                      0.2191877530280165   -302.7135823709140254   -302.4837738502855586   -302.7135823709140254   -302.4837738502855586      0.9999987045888041      0.0000012954111776
1648                      0.2190289091221044   -302.7135608311660917   -302.4832216442002277   -302.7135608311660917   -302.4832216442002277      0.9999985399134277      0.0000014600865836
1649                      0.2187452511577685   -302.7135441979338566   -302.4825641630785640   -302.7135441979338566   -302.4825641630785640      0.9999985608450446      0.0000014391549677
1650                      0.2185962806771836   -302.7135430274385612   -302.4818656980152127   -302.7135430274385612   -302.4818656980152127      0.9999985825670861      0.0000014174329038
1651                      0.2186339708989193   -302.7135486324822296   -302.4812942187287490   -302.7135486324822296   -302.4812942187287490      0.9999987003245989      0.0000012996753876
1652                      0.2188186474473035   -302.7135446813787212   -302.4808903835580054   -302.7135446813787212   -302.4808903835580054      0.9999986939038860      0.0000013060960839
1653                      0.2191739117251101   -302.7135432106755388   -302.4805713401047456   -302.7135432106755388   -302.4805713401047456      0.9999983734277916      0.0000016265722156
1654                      0.2196959002615545   -302.7135550209414419   -302.4803646252453291   -302.7135550209414419   -302.4803646252453291      0.9999982893630948      0.0000017106368973
1655                      0.2202550154767147   -302.7135683044949133   -302.4801587582963975   -302.7135683044949133   -302.4801587582963975      0.9999983771194391      0.0000016228805500
1656                      0.2207083400923886   -302.7135707212261764   -302.4797541270116312   -302.7135707212261764   -302.4797541270116312      0.9999986543666131      0.0000013456333869
1657                      0.2209509232013168   -302.7135866801879160   -302.4790978257536835   -302.7135866801879160   -302.4790978257536835      0.9999989846956264      0.0000010153043668
1658                      0.2207889255792495   -302.7135976707982081   -302.4782187619363754   -302.7135976707982081   -302.4782187619363754      0.9999990506315261      0.0000009493684743
1659                      0.2200690787897465   -302.7135844389994190   -302.4773558332849461   -302.7135844389994190   -302.4773558332849461      0.9999990615062960      0.0000009384937007
1660                      0.2189211040095811   -302.7135573593220101   -302.4766401939634193   -302.7135573593220101   -302.4766401939634193      0.9999991012044961      0.0000008987954938
1661                      0.2177220971993244   -302.7135247703578784   -302.4759891337980662   -302.7135247703578784   -302.4759891337980662      0.9999991095299213      0.0000008904700855
1662                      0.2168969601562551   -302.7135094351039584   -302.4753948390721803   -302.7135094351039584   -302.4753948390721803      0.9999992021251768      0.0000007978748346
1663                      0.2166437327194378   -302.7135196395559547   -302.4747743229339108   -302.7135196395559547   -302.4747743229339108      0.9999992470641136      0.0000007529358801
1664                      0.2168286311150015   -302.7135418833420317   -302.4741535869820268   -302.7135418833420317   -302.4741535869820268      0.9999992187037617      0.0000007812962344
1665                      0.2171057812650625   -302.7135682476661600   -302.4735865737758900   -302.7135682476661600   -302.4735865737758900      0.9999991701020806      0.0000008298979275
1666                      0.2171596400591128   -302.7135684032556924   -302.4730935688206159   -302.7135684032556924   -302.4730935688206159      0.9999990814313440      0.0000009185686677
1667                      0.2169528834025582   -302.7135597658390225   -302.4726398115064399   -302.7135597658390225   -302.4726398115064399      0.9999988649203237      0.0000011350796519
1668                      0.2166408986808523   -302.7135499486118420   -302.4721413637689693   -302.7135499486118420   -302.4721413637689693      0.9999986198567874      0.0000013801432110
1669                      0.2164383812736276   -302.7135317137743868   -302.4716937824100569   -302.7135317137743868   -302.4716937824100569      0.9999985752343429      0.0000014247656333
1670                      0.2165457161441304   -302.7135334943192220   -302.4715174645354523   -302.7135334943192220   -302.4715174645354523      0.9999988859289812      0.0000011140710241
1671                      0.2169335012763781   -302.7135536109165628   -302.4716115084343073   -302.7135536109165628   -302.4716115084343073      0.9999991432615121      0.0000008567384845
1672                      0.2173309683892331   -302.7135716893027961   -302.4718200693412768   -302.7135716893027961   -302.4718200693412768      0.9999991944403516      0.0000008055596508
1673                      0.2174703047809639   -302.7135766359526201   -302.4721768935058890   -302.7135766359526201   -302.4721768935058890      0.9999990294549981      0.0000009705449964
1674                      0.2173252172835617   -302.7135600426857422   -302.4727972877200273   -302.7135600426857422   -302.4727972877200273      0.9999989629681407      0.0000010370318704
1675                      0.2171361133593223   -302.7135494326448111   -302.4736444690756230   -302.7135494326448111   -302.4736444690756230      0.9999990156319511      0.0000009843680401
1676                      0.2170555189360700   -302.7135697919737254   -302.4745975043677504   -302.7135697919737254   -302.4745975043677504      0.9999990401022116      0.0000009598977852
1677                      0.2169529491380232   -302.7135621219456425   -302.4755447084677371   -302.7135621219456425   -302.4755447084677371      0.9999990195489703      0.0000009804510270
1678                      0.2169178513827303   -302.7135342597689487   -302.4762407108307229   -302.7135342597689487   -302.4762407108307229      0.9999991040979934      0.0000008959020032
1679                      0.2172366227980021   -302.7135459936212669   -302.4766050765026080   -302.7135459936212669   -302.4766050765026080      0.9999991932283301      0.0000008067716678
1680                      0.2177731372220345   -302.7135780905884417   -302.4769318703770296   -302.7135780905884417   -302.4769318703770296      0.9999992780569686      0.0000007219430367
1681                      0.2181276155985252   -302.7135832375789732   -302.4772660175651708   -302.7135832375789732   -302.4772660175651708      0.9999990667415791      0.0000009332584273
1682                      0.2182040745857418   -302.7135589854479463   -302.4775772059602446   -302.7135589854479463   -302.4775772059602446      0.9999986648981460      0.0000013351018491
1683                      0.2182528379969902   -302.7135450713120122   -302.4780307326964817   -302.7135450713120122   -302.4780307326964817      0.9999985243129511      0.0000014756870492
1684                      0.2184436250568518   -302.7135506867555819   -302.4787104129850377   -302.7135506867555819   -302.4787104129850377      0.9999985156227760      0.0000014843772441
1685                      0.2186753638167929   -302.7135711979719304   -302.4794388922525172   -302.7135711979719304   -302.4794388922525172      0.9999985713277869      0.0000014286722051
1686                      0.2186856722456248   -302.7135816238150596   -302.4800776972027165   -302.7135816238150596   -302.4800776972027165      0.9999987598812575      0.0000012401187479
1687                      0.2183152927261276   -302.7135783946702645   -302.4806510679584903   -302.7135783946702645   -302.4806510679584903      0.9999989859995683      0.0000010140004350
1688                      0.2175947400652145   -302.7135715153314663   -302.4811308237926823   -302.7135715153314663   -302.4811308237926823      0.9999990786108597      0.0000009213891450
1689                      0.2166785335370597   -302.7135515523972344   -302.4814898383334594   -302.7135515523972344   -302.4814898383334594      0.9999990925959366      0.0000009074040531
1690                      0.2158540034230893   -302.7135298477073775   -302.4817501630865877   -302.7135298477073775   -302.4817501630865877      0.9999990699112767      0.0000009300887217
1691                      0.2154429382209747   -302.7135177200198655   -302.4818529535527318   -302.7135177200198655   -302.4818529535527318      0.9999991419989077      0.0000008580010898
1692                      0.2155852277588548   -302.7135301317395033   -302.4818128742980434   -302.7135301317395033   -302.4818128742980434      0.9999991565527057      0.0000008434472903
1693                      0.2161418357052733   -302.7135392208275562   -302.4818187386413229   -302.7135392208275562   -302.4818187386413229      0.9999991302397542      0.0000008697602525
1694                      0.2169546996979032   -302.7135362504018872   -302.4819922822572380   -302.7135362504018872   -302.4819922822572380      0.9999991668805464      0.0000008331194608
1695                      0.2179650849594029   -302.7135477510324790   -302.4822123688071542   -302.7135477510324790   -302.4822123688071542      0.9999990285039411      0.0000009714960656
1696                      0.2190149776597986   -302.7135652148912754   -302.4823704977260377   -302.7135652148912754   -302.4823704977260377      0.9999985898501180      0.0000014101498697
1697                      0.2198712645252682   -302.7135725051190320   -302.4824161931312005   -302.7135725051190320   -302.4824161931312005      0.9999986964105714      0.0000013035894220
1698                      0.2203397187833916   -302.7135905440861166   -302.4821833006901102   -302.7135905440861166   -302.4821833006901102      0.9999986194805539      0.0000013805194441
1699                      0.2202185753685179   -302.7135952969696859   -302.4816288328125324   -302.7135952969696859   -302.4816288328125324      0.9999987043489033      0.0000012956510933
1700                      0.2195751834377217   -302.7135583967011598   -302.4808430410162146   -302.7135583967011598   -302.4808430410162146      0.9999989249945067      0.0000010750054895
1701                      0.2189233714174129   -302.7135259763800832   -302.4800522867257087   -302.7135259763800832   -302.4800522867257087      0.9999988484857164      0.0000011515142755
1702                      0.2187293150147413   -302.7135241549253806   -302.4794422405302612   -302.7135241549253806   -302.4794422405302612      0.9999985285198145      0.0000014714801819
1703                      0.2190736269802215   -302.7135348043734098   -302.4790623549273505   -302.7135348043734098   -302.4790623549273505      0.9999985079625920      0.0000014920374088
1704                      0.2198229785996437   -302.7135412146877229   -302.4789771377390366   -302.7135412146877229   -302.4789771377390366      0.9999987764612728      0.0000012235387194
1705                      0.2208186184872811   -302.7135536410757481   -302.4791613667231900   -302.7135536410757481   -302.4791613667231900      0.9999989089394250      0.0000010910605785
1706                      0.2217786127227967   -302.7135848355017060   -302.4794230982545287   -302.7135848355017060   -302.4794230982545287      0.9999990718334363      0.0000009281665760
1707                      0.2222534908835167   -302.7136050046520950   -302.4795861964223604   -302.7136050046520950   -302.4795861964223604      0.9999991714699803      0.0000008285300151
1708                      0.2219628723755045   -302.7135961019556589   -302.4795578441560338   -302.7135961019556589   -302.4795578441560338      0.9999989595886944      0.0000010404113098
1709                      0.2210576487838009   -302.7135605385291228   -302.4793313544828379   -302.7135605385291228   -302.4793313544828379      0.9999984901484525      0.0000015098515563
1710                      0.2200573289535685   -302.7135237561599297   -302.4789967300695253   -302.7135237561599297   -302.4789967300695253      0.9999978522956505      0.0000021477043538
1711                      0.2194845061933966   -302.7135158176319578   -302.4786677116632632   -302.7135158176319578   -302.4786677116632632      0.9999960940927044      0.0000039059073908
1712                      0.2194970323026159   -302.7135337520803091   -302.4784098907136922   -302.7135337520803091   -302.4784098907136922      0.9999938503117295      0.0000061496883589
1713                      0.2198481267737005   -302.7135597837556702   -302.4782003333193643   -302.7135597837556702   -302.4782003333193643      0.9999945288250254      0.0000054711750177
1714                      0.2201388081030785   -302.7135694614455588   -302.4779686018661664   -302.7135694614455588   -302.4779686018661664      0.9999970532191627      0.0000029467809243
1715                      0.2201916745070427   -302.7135513596630858   -302.4777146720954875   -302.7135513596630858   -302.4777146720954875      0.9999984690787426      0.0000015309212436
1716                      0.2201667042493917   -302.7135344746989176   -302.4774000670097962   -302.7135344746989176   -302.4774000670097962      0.9999987798213419      0.0000012201786566
1717                      0.2202346513806618   -302.7135460583084523   -302.4769881366306095   -302.7135460583084523   -302.4769881366306095      0.9999988543694801      0.0000011456305106
1718                      0.2202569181904630   -302.7135729858345030   -302.4765502608535712   -302.7135729858345030   -302.4765502608535712      0.9999989413310131      0.0000010586689948
1719                      0.2199192312782183   -302.7135868462847839   -302.4761873539872568   -302.7135868462847839   -302.4761873539872568      0.9999991746999884      0.0000008253000098
1720                      0.2190685487547996   -302.7135775589763398   -302.4760487653379641   -302.7135775589763398   -302.4760487653379641      0.9999993992478234      0.0000006007521788
1721                      0.2178552463513765   -302.7135568397521297   -302.4761823579719930   -302.7135568397521297   -302.4761823579719930      0.9999991518999323      0.0000008481000721
1722                      0.2166277291034653   -302.7135383559033812   -302.4762531808350445   -302.7135383559033812   -302.4762531808350445      0.9999989381603317      0.0000010618396708
1723                      0.2158021095425149   -302.7135142143422968   -302.4759967622611612   -302.7135142143422968   -302.4759967622611612      0.9999988154559594      0.0000011845440376
1724                      0.2157103048150812   -302.7135137606504145   -302.4756564865746782   -302.7135137606504145   -302.4756564865746782      0.9999986714728314      0.0000013285271810
1725                      0.2164276435880324   -302.7135206441527657   -302.4755933253322837   -302.7135206441527657   -302.4755933253322837      0.9999988255379374      0.0000011744620402
1726                      0.2177698084089115   -302.7135522679774340   -302.4756697114192434   -302.7135522679774340   -302.4756697114192434      0.9999990620459576      0.0000009379540463
1727                      0.2193008294030404   -302.7135806826892122   -302.4756381855451650   -302.7135806826892122   -302.4756381855451650      0.9999990856038837      0.0000009143961109
1728                      0.2205803575941454   -302.7135950681162058   -302.4755126233517331   -302.7135950681162058   -302.4755126233517331      0.9999990151250694      0.0000009848749336
1729                      0.2213254519405891   -302.7136032560169383   -302.4753612103628484   -302.7136032560169383   -302.4753612103628484      0.9999990251076835      0.0000009748923121
1730                      0.2213803306761523   -302.7136028556686824   -302.4753268040061585   -302.7136028556686824   -302.4753268040061585      0.9999989652363391      0.0000010347636720
1731                      0.2207804549774729   -302.7135802801302589   -302.4754922584105543   -302.7135802801302589   -302.4754922584105543      0.9999988861988063      0.0000011138011977
1732                      0.2198971607405012   -302.7135373214061929   -302.4757843071113825   -302.7135373214061929   -302.4757843071113825      0.9999987279954929      0.0000012720045122
1733                      0.2193005185623314   -302.7135145571904786   -302.4759973886905300   -302.7135145571904786   -302.4759973886905300      0.9999980405504006      0.0000019594496191
1734                      0.2192960892947186   -302.7135223620989564   -302.4759780053711893   -302.7135223620989564   -302.4759780053711893      0.9999975174588671      0.0000024825411633
1735                      0.2197176974142112   -302.7135572220305448   -302.4757382735211877   -302.7135572220305448   -302.4757382735211877      0.9999976350290913      0.0000023649708832
1736                      0.2200734170411034   -302.7135819776680137   -302.4754915133003124   -302.7135819776680137   -302.4754915133003124      0.9999982568747314      0.0000017431252812
1737                      0.2200263454367117   -302.7135686328537645   -302.4753756100083137   -302.7135686328537645   -302.4753756100083137      0.9999986747010677      0.0000013252989162
1738                      0.2196781062445697   -302.7135482092278949   -302.4752945956146277   -302.7135482092278949   -302.4752945956146277      0.9999986452547895      0.0000013547452152
1739                      0.2192542371643140   -302.7135516237766524   -302.4751157213966053   -302.7135516237766524   -302.4751157213966053      0.9999986443121835      0.0000013556877963
1740                      0.2187625919605464   -302.7135622320908510   -302.4747525546593465   -302.7135622320908510   -302.4747525546593465      0.9999988919776703      0.0000011080223384
1741                      0.2181178303752423   -302.7135617445748039   -302.4742312976268295   -302.7135617445748039   -302.4742312976268295      0.9999990300853305      0.0000009699146817
1742                      0.2173943378373690   -302.7135471342870687   -302.4737375492279057   -302.7135471342870687   -302.4737375492279057      0.9999989776758534      0.0000010223241466
1743                      0.2168687005819508   -302.7135256951490305   -302.4733726821747837   -302.7135256951490305   -302.4733726821747837      0.9999988929751333      0.0000011070248641
1744                      0.2168143445248921   -302.7135319720035795   -302.4731661208941773   -302.7135319720035795   -302.4731661208941773      0.9999990060458372      0.0000009939541560
1745                      0.2172239560606806   -302.7135416855990115   -302.4731183706817887   -302.7135416855990115   -302.4731183706817887      0.9999992659279689      0.0000007340720285
1746                      0.2179722191173709   -302.7135460776930813   -302.4731299646527418   -302.7135460776930813   -302.4731299646527418      0.9999992144827837      0.0000007855172211
1747                      0.2188962688270711   -302.7135712783209556   -302.4730794911553176   -302.7135712783209556   -302.4730794911553176      0.9999990935388462      0.0000009064611597
1748                      0.2196472090860867   -302.7135970001139071   -302.4729485179558424   -302.7135970001139071   -302.4729485179558424      0.9999992010798385      0.0000007989201564
1749                      0.2198321165094028   -302.7136092665564320   -302.4728797650460024   -302.7136092665564320   -302.4728797650460024      0.9999992866354096      0.0000007133645843
1750                      0.2192565069857332   -302.7135992902611861   -302.4729500176742931   -302.7135992902611861   -302.4729500176742931      0.9999991347932520      0.0000008652067585
1751                      0.2180414833568098   -302.7135751545918652   -302.4730646758937951   -302.7135751545918652   -302.4730646758937951      0.9999988808053603      0.0000011191946434
1752                      0.2165263928553479   -302.7135485525730019   -302.4731651001577575   -302.7135485525730019   -302.4731651001577575      0.9999988138981104      0.0000011861018962
1753                      0.2151599640963209   -302.7135121340178898   -302.4733027310168154   -302.7135121340178898   -302.4733027310168154      0.9999988293076350      0.0000011706923654
1754                      0.2144212035018818   -302.7134963115044002   -302.4735578197328891   -302.7134963115044002   -302.4735578197328891      0.9999987432358404      0.0000012567641432
1755                      0.2145345691433623   -302.7135075119210228   -302.4738831370986532   -302.7135075119210228   -302.4738831370986532      0.9999986242712023      0.0000013757287754
